YMD_ID,HH_ID,GETOFF_CNT
20220505,19,457
20220505,20,388
20220505,21,412
20220505,22,375
20220505,23,306
20220506,0,164
20220506,5,2
20220506,6,214
20220506,7,633
20220506,8,1032
20220506,9,660
20220506,10,446
20220506,11,497
20220506,12,485
20220506,13,545
20220506,14,657
20220506,15,739
20220506,16,860
20220506,17,1059
20220506,18,1293
20220506,19,974
20220506,20,655
20220506,21,552
20220506,22,563
20220506,23,447
20220507,0,219
20220507,5,1
20220507,6,135
20220507,7,238
20220507,8,361
20220507,9,402
20220507,10,446
20220507,11,454
20220507,12,475
20220507,13,406
20220507,14,526
20220507,15,565
20220507,16,558
20220507,17,520
20220507,18,507
20220507,19,365
20220507,20,383
20220507,21,442
20220507,22,481
20220507,23,334
20220508,0,218
20220508,5,1
20220508,6,58
20220508,7,114
20220508,8,189
20220508,9,267
20220508,10,320
20220508,11,356
20220508,12,351
20220508,13,381
20220508,14,418
20220508,15,461
20220508,16,511
20220508,17,491
20220508,18,530
20220508,19,584
20220508,20,510
20220508,21,486
20220508,22,371
20220508,23,309
20220509,0,144
20220509,5,8
20220509,6,283
20220509,7,1031
20220509,8,1429
20220509,9,739
20220509,10,471
20220509,11,426
20220509,12,551
20220509,13,472
20220509,14,502
20220509,15,525
20220509,16,795
20220509,17,898
20220509,18,1207
20220509,19,915
20220509,20,567
20220509,21,526
20220509,22,516
20220509,23,388
20220510,0,186
20220510,5,9
20220510,6,268
20220510,7,899
20220510,8,1369
20220510,9,783
20220510,10,475
20220510,11,358
20220510,12,501
20220510,13,423
20220510,14,510
20220510,15,620
20220510,16,791
20220510,17,907
20220510,18,1270
20220510,19,905
20220510,20,577
20220510,21,533
20220510,22,559
20220510,23,476
20220511,0,197
20220511,1,17
20220511,5,9
20220511,6,268
20220511,7,856
20220511,8,1335
20220511,9,752
20220511,10,465
20220511,11,403
20220511,12,512
20220511,13,506
20220511,14,510
20220511,15,629
20220511,16,858
20220511,17,952
20220511,18,1267
20220511,19,950
20220511,20,547
20220511,21,497
20220511,22,563
20220511,23,435
20220512,0,228
20220512,5,6
20220512,6,285
20220512,7,853
20220512,8,1420
20220512,9,784
20220512,10,537
20220512,11,405
20220512,12,459
20220512,13,490
20220512,14,480
20220512,15,686
20220512,16,802
20220512,17,936
20220512,18,1256
20220512,19,906
20220512,20,632
20220512,21,553
20220512,22,598
20220512,23,495
20220513,0,247
20220513,5,3
20220513,6,274
20220513,7,837
20220513,8,1269
20220513,9,777
20220513,10,445
20220513,11,393
20220513,12,530
20220513,13,496
20220513,14,571
20220513,15,792
20220513,16,962
20220513,17,1186
20220513,18,1338
20220513,19,1182
20220513,20,719
20220513,21,508
20220513,22,595
20220513,23,504
20220514,0,279
20220514,5,2
20220514,6,158
20220514,7,269
20220514,8,426
20220514,9,467
20220514,10,546
20220514,11,541
20220514,12,532
20220514,13,488
20220514,14,570
20220514,15,558
20220514,16,610
20220514,17,623
20220514,18,624
20220514,19,494
20220514,20,435
20220514,21,568
20220514,22,528
20220514,23,373
20220515,0,192
20220515,1,22
20220515,5,1
20220515,6,78
20220515,7,127
20220515,8,267
20220515,9,315
20220515,10,319
20220515,11,379
20220515,12,406
20220515,13,432
20220515,14,435
20220515,15,503
20220515,16,563
20220515,17,573
20220515,18,551
20220515,19,502
20220515,20,540
20220515,21,526
20220515,22,341
20220515,23,335
20220516,0,157
20220516,5,5
20220516,6,284
20220516,7,1003
20220516,8,1392
20220516,9,747
20220516,10,490
20220516,11,437
20220516,12,442
20220516,13,503
20220516,14,451
20220516,15,574
20220516,16,750
20220516,17,855
20220516,18,1220
20220516,19,926
20220516,20,568
20220516,21,467
20220516,22,505
20220516,23,431
20220517,0,192
20220517,5,3
20220517,6,289
20220517,7,900
20220517,8,1393
20220517,9,777
20220517,10,491
20220517,11,414
20220517,12,508
20220517,13,479
20220517,14,432
20220517,15,561
20220517,16,872
20220517,17,937
20220517,18,1211
20220517,19,866
20220517,20,583
20220517,21,544
20220517,22,571
20220517,23,466
20220518,0,231
20220518,5,12
20220518,6,284
20220518,7,868
20220518,8,1377
20220518,9,825
20220518,10,481
20220518,11,466
20220518,12,491
20220518,13,529
20220518,14,541
20220518,15,642
20220518,16,837
20220518,17,861
20220518,18,1210
20220518,19,861
20220518,20,655
20220518,21,501
20220518,22,669
20220518,23,521
20220519,0,239
20220519,5,3
20220519,6,289
20220519,7,829
20220519,8,1375
20220519,9,814
20220519,10,500
20220519,11,422
20220519,12,501
20220519,13,479
20220519,14,510
20220519,15,626
20220519,16,833
20220519,17,926
20220519,18,1284
20220519,19,882
20220519,20,646
20220519,21,579
20220519,22,600
20220519,23,518
20220520,0,276
20220520,5,7
20220520,6,251
20220520,7,803
20220520,8,1297
20220520,9,843
20220520,10,487
20220520,11,531
20220520,12,569
20220520,13,521
20220520,14,622
20220520,15,878
20220520,16,1039
20220520,17,1055
20220520,18,1377
20220520,19,1247
20220520,20,761
20220520,21,565
20220520,22,557
20220520,23,494
20220521,0,281
20220521,5,4
20220521,6,188
20220521,7,233
20220521,8,433
20220521,9,465
20220521,10,538
20220521,11,560
20220521,12,565
20220521,13,502
20220521,14,588
20220521,15,604
20220521,16,604
20220521,17,642
20220521,18,579
20220521,19,478
20220521,20,429
20220521,21,447
20220521,22,488
20220521,23,453
20220522,0,248
20220522,5,3
20220522,6,53
20220522,7,141
20220522,8,239
20220522,9,293
20220522,10,351
20220522,11,410
20220522,12,393
20220522,13,352
20220522,14,494
20220522,15,577
20220522,16,577
20220522,17,538
20220522,18,551
20220522,19,478
20220522,20,503
20220522,21,516
20220522,22,398
20220522,23,356
20220523,0,168
20220523,5,9
20220523,6,359
20220523,7,1031
20220523,8,1375
20220523,9,710
20220523,10,456
20220523,11,369
20220523,12,512
20220523,13,429
20220523,14,459
20220523,15,545
20220523,16,726
20220523,17,873
20220523,18,1231
20220523,19,865
20220523,20,640
20220523,21,501
20220523,22,536
20220523,23,433
20220524,0,187
20220524,5,2
20220524,6,293
20220524,7,906
20220524,8,1296
20220524,9,785
20220524,10,455
20220524,11,417
20220524,12,441
20220524,13,495
20220524,14,468
20220524,15,574
20220524,16,783
20220524,17,878
20220524,18,1228
20220524,19,835
20220524,20,584
20220524,21,546
20220524,22,552
20220524,23,430
20220525,0,225
20220525,1,19
20220525,5,4
20220525,6,289
20220525,7,896
20220525,8,1429
20220525,9,788
20220525,10,523
20220525,11,409
20220525,12,520
20220525,13,474
20220525,14,460
20220525,15,644
20220525,16,721
20220525,17,916
20220525,18,1297
20220525,19,872
20220525,20,604
20220525,21,561
20220525,22,618
20220525,23,490
20220526,0,248
20220526,5,3
20220526,6,311
20220526,7,854
20220526,8,1433
20220526,9,763
20220526,10,521
20220526,11,468
20220526,12,506
20220526,13,503
20220526,14,499
20220526,15,631
20220526,16,795
20220526,17,959
20220526,18,1289
20220526,19,882
20220526,20,629
20220526,21,607
20220526,22,608
20220526,23,520
20220527,0,292
20220527,5,4
20220527,6,284
20220527,7,881
20220527,8,1324
20220527,9,727
20220527,10,493
20220527,11,421
20220527,12,500
20220527,13,543
20220527,14,618
20220527,15,783
20220527,16,1063
20220527,17,1093
20220527,18,1400
20220527,19,1131
20220527,20,752
20220527,21,547
20220527,22,521
20220527,23,513
20220528,0,246
20220528,1,34
20220528,5,1
20220528,6,153
20220528,7,279
20220528,8,395
20220528,9,482
20220528,10,524
20220528,11,564
20220528,12,505
20220528,13,470
20220528,14,559
20220528,15,598
20220528,16,609
20220528,17,631
20220528,18,559
20220528,19,416
20220528,20,452
20220528,21,446
20220528,22,438
20220528,23,392
20220529,0,212
20220529,5,3
20220529,6,82
20220529,7,145
20220529,8,239
20220529,9,308
20220529,10,328
20220529,11,377
20220529,12,384
20220529,13,363
20220529,14,466
20220529,15,451
20220529,16,523
20220529,17,497
20220529,18,458
20220529,19,468
20220529,20,521
20220529,21,480
20220529,22,367
20220529,23,323
20220530,0,143
20220530,5,3
20220530,6,363
20220530,7,975
20220530,8,1426
20220530,9,753
20220530,10,447
20220530,11,445
20220530,12,548
20220530,13,443
20220530,14,519
20220530,15,540
20220530,16,772
20220530,17,883
20220530,18,1205
20220530,19,850
20220530,20,567
20220530,21,462
20220530,22,530
20220530,23,404
20220602,0,169
20220602,5,2
20220602,6,366
20220602,7,909
20220602,8,1386
20220602,9,795
20220602,10,491
20220602,11,403
20220602,12,509
20220602,13,443
20220602,14,503
20220602,15,586
20220602,16,860
20220602,17,825
20220602,18,1195
20220602,19,829
20220602,20,629
20220602,21,524
20220602,22,562
20220602,23,473
20220603,0,236
20220603,5,8
20220603,6,285
20220603,7,807
20220603,8,1237
20220603,9,669
20220603,10,494
20220603,11,422
20220603,12,536
20220603,13,463
20220603,14,686
20220603,15,743
20220603,16,950
20220603,17,1163
20220603,18,1287
20220603,19,1237
20220603,20,751
20220603,21,572
20220603,22,536
20220603,23,497
20220604,0,226
20220604,5,4
20220604,6,176
20220604,7,291
20220604,8,372
20220604,9,474
20220604,10,465
20220604,11,536
20220604,12,494
20220604,13,469
20220604,14,539
20220604,15,538
20220604,16,503
20220604,17,585
20220604,18,516
20220604,19,444
20220604,20,419
20220604,21,410
20220604,22,471
20220604,23,360
